Crop,Year,Season,State,Area,Production,Rainfall,Yield,season_code,crop_code
Onion,2004,Whole Year,Uttar Pradesh,18430.0,210477,704.0,11.42328571,4,1
Rice,2004,Kharif,Uttar Pradesh,5934405.0,10749989,704.0,1.827714286,1,2
Wheat,2004,Rabi,Uttar Pradesh,9373402.0,23430044,704.0,2.471714286,2,3
Maize,2005,Kharif,Jammu and Kashmir,320924.0,453450,1721.8,1.325833333,1,0
Onion,2005,Kharif,Jammu and Kashmir,94.0,82,1721.8,0.966666667,1,1
Rice,2005,Kharif,Jammu and Kashmir,259014.0,556774,1721.8,2.040833333,1,2
Wheat,2005,Kharif,Jammu and Kashmir,436.0,60,1721.8,0.14,1,3
Wheat,2005,Rabi,Jammu and Kashmir,436.0,60,1721.8,0.14,2,3
Maize,2005,Kharif,Uttar Pradesh,810306.0,1040607,751.9,1.291940299,1,0
Onion,2005,Whole Year,Uttar Pradesh,25535.0,328222,751.9,12.85246377,4,1
Rice,2005,Kharif,Uttar Pradesh,5571524.0,11119095,751.9,1.951714286,1,2
Wheat,2005,Rabi,Uttar Pradesh,9163949.0,23573776,751.9,2.538142857,2,3
Maize,2006,Kharif,Jammu and Kashmir,323598.0,486900,1786.5,1.449166667,1,0
Onion,2006,Rabi,Jammu and Kashmir,372.0,907,1786.5,2.424,2,1
Rice,2006,Kharif,Jammu and Kashmir,252516.0,554258,1786.5,2.060833333,1,2
Wheat,2006,Rabi,Jammu and Kashmir,261584.0,494300,1786.5,1.821818182,2,3
Maize,2007,Kharif,Delhi,69.0,126,677.5,1.83,1,0
Rice,2007,Kharif,Delhi,7419.0,20946,677.5,2.82,1,2
Wheat,2007,Rabi,Delhi,17482.0,76222,677.5,4.36,2,3
Maize,2007,Kharif,Jammu and Kashmir,302441.0,474484,1042.2,1.377,1,0
Onion,2007,Kharif,Jammu and Kashmir,131.0,114,1042.2,0.92,1,1
Onion,2007,Rabi,Jammu and Kashmir,372.0,906,1042.2,2.42125,2,1
Rice,2007,Kharif,Jammu and Kashmir,263246.0,561355,1042.2,1.9745,1,2
Wheat,2007,Kharif,Jammu and Kashmir,20.0,2,1042.2,0.12,1,3
Wheat,2007,Rabi,Jammu and Kashmir,261584.0,494300,1042.2,1.762666667,2,3
Maize,2008,Kharif,Delhi,54.0,99,614.6,1.83,1,0
Rice,2008,Kharif,Delhi,7039.0,19873,614.6,2.82,1,2
Wheat,2008,Rabi,Delhi,18430.0,80355,614.6,4.36,2,3
Maize,2009,Kharif,Delhi,48.0,1054,528.4,21.96,1,0
Rice,2009,Kharif,Delhi,6821.0,19008,528.4,2.79,1,2
Wheat,2009,Rabi,Delhi,21309.0,92480,528.4,4.34,2,3
Maize,2009,Kharif,Jammu and Kashmir,311022.0,486988,751.7,1.507,1,0
Onion,2009,Kharif,Jammu and Kashmir,249.0,214,751.7,1.027142857,1,1
Onion,2009,Rabi,Jammu and Kashmir,470.0,1145,751.7,2.413333333,2,1
Rice,2009,Kharif,Jammu and Kashmir,259892.0,500880,751.7,1.859,1,2
Wheat,2009,Rabi,Jammu and Kashmir,284644.0,286143,751.7,1.167142857,2,3
Maize,2010,Kharif,Delhi,40.0,878,989.5,21.95,1,0
Rice,2010,Kharif,Delhi,6848.0,19083,989.5,2.79,1,2
Wheat,2010,Rabi,Delhi,20135.0,87385,989.5,4.34,2,3
Maize,2011,Kharif,Delhi,38.0,843,641.3954545,22.18,1,0
Rice,2011,Kharif,Delhi,7248.0,20198,641.3954545,2.79,1,2
Wheat,2011,Rabi,Delhi,18927.0,82142,641.3954545,4.34,2,3
Maize,2011,Kharif,Jammu and Kashmir,314034.0,504995,887.6,1.4925,1,0
Onion,2011,Kharif,Jammu and Kashmir,144.0,128,887.6,0.9325,1,1
Onion,2011,Rabi,Jammu and Kashmir,430.0,1036,887.6,2.205714286,2,1
Rice,2011,Kharif,Jammu and Kashmir,262169.0,544396,887.6,2.0225,1,2
Wheat,2011,Rabi,Jammu and Kashmir,291994.0,496542,887.6,1.423571429,2,3
Maize,2012,Kharif,Delhi,37.0,828,451.9,22.38,1,0
Rice,2012,Kharif,Delhi,6068.0,19768,451.9,3.26,1,2
Wheat,2012,Rabi,Delhi,19450.0,84802,451.9,4.36,2,3
Maize,2012,Kharif,Jammu and Kashmir,310909.0,512296,1116.7,1.407,1,0
Onion,2012,Kharif,Jammu and Kashmir,86.0,76,1116.7,0.94,1,1
Onion,2012,Rabi,Jammu and Kashmir,432.0,1046,1116.7,2.391428571,2,1
Rice,2012,Kharif,Jammu and Kashmir,261663.0,545186,1116.7,1.8875,1,2
Wheat,2012,Rabi,Jammu and Kashmir,289964.0,462422,1116.7,1.328461538,2,3
Onion,2012,Rabi,Puducherry,1.0,18,1098.3,18.0,2,1
Onion,2012,Summer,Puducherry,1.0,18,1098.3,18.0,3,1
Rice,2012,Kharif,Puducherry,3559.0,11637,1098.3,3.076666667,1,2
Rice,2012,Rabi,Puducherry,8979.0,23373,1098.3,3.233333333,2,2
Rice,2012,Summer,Puducherry,3743.0,11509,1098.3,2.54,3,2
Maize,2013,Kharif,Delhi,37.0,828,706.8,22.38,1,0
Rice,2013,Kharif,Delhi,6068.0,19768,706.8,3.26,1,2
Wheat,2013,Rabi,Delhi,19450.0,86498,706.8,4.45,2,3
Onion,2013,Kharif,Puducherry,1.0,18,1083.2,18.0,1,1
Onion,2013,Summer,Puducherry,3.0,54,1083.2,18.0,3,1
Rice,2013,Kharif,Puducherry,3671.0,12091,1083.2,2.696666667,1,2
Rice,2013,Rabi,Puducherry,8382.0,24736,1083.2,3.78,2,2
Rice,2013,Summer,Puducherry,3769.0,12965,1083.2,3.41,3,2
Maize,2014,Kharif,Delhi,35.0,783,416.4,22.37,1,0
Rice,2014,Kharif,Delhi,6035.0,17269,416.4,2.86,1,2
Wheat,2014,Rabi,Delhi,19360.0,85558,416.4,4.42,2,3
Maize,2014,Kharif,Jammu and Kashmir,297496.0,359960,1278.4,1.048421053,1,0
Onion,2014,Kharif,Jammu and Kashmir,110.0,99,1278.4,0.84,1,1
Rice,2014,Kharif,Jammu and Kashmir,275861.0,344823,1278.4,1.098947368,1,2
Onion,2014,Kharif,Puducherry,1.0,9,1330.0,9.0,1,1
Onion,2014,Summer,Puducherry,3.0,29,1330.0,9.67,3,1
Rice,2014,Kharif,Puducherry,3643.0,11821,1330.0,2.936666667,1,2
Rice,2014,Rabi,Puducherry,9006.0,26378,1330.0,3.506666667,2,2
Rice,2014,Summer,Puducherry,4005.0,14518,1330.0,3.62,3,2
Maize,2015,Kharif,Delhi,34.0,174,757.7,5.12,1,0
Rice,2015,Kharif,Delhi,5884.0,16837,757.7,2.86,1,2
Wheat,2015,Rabi,Delhi,19050.0,83419,757.7,4.38,2,3
Maize,2015,Kharif,Jammu and Kashmir,293858.0,523609,1572.6,1.5905,1,0
Onion,2015,Kharif,Jammu and Kashmir,42.0,22,1572.6,0.6,1,1
Onion,2015,Rabi,Jammu and Kashmir,405.0,961,1572.6,2.405,2,1
Rice,2015,Kharif,Jammu and Kashmir,304503.0,646362,1572.6,2.05,1,2
Wheat,2015,Rabi,Jammu and Kashmir,281870.0,544889,1572.6,1.332857143,2,3
Maize,2016,Kharif,Delhi,34.0,174,747.1,5.12,1,0
Rice,2016,Kharif,Delhi,5973.0,17260,747.1,2.89,1,2
Wheat,2016,Rabi,Delhi,19622.0,87182,747.1,4.44,2,3
Maize,2016,Kharif,Jammu and Kashmir,295174.0,541120,902.8,1.6325,1,0
Onion,2016,Kharif,Jammu and Kashmir,16.0,8,902.8,0.5,1,1
Onion,2016,Rabi,Jammu and Kashmir,612.0,1458,902.8,2.425555556,2,1
Rice,2016,Kharif,Jammu and Kashmir,283443.0,572213,902.8,2.0255,1,2
Wheat,2016,Rabi,Jammu and Kashmir,290301.0,548542,902.8,1.416428571,2,3
Maize,2017,Kharif,Delhi,36.0,174,533.7,4.83,1,0
Rice,2017,Kharif,Delhi,5854.0,16837,533.7,2.88,1,2
Wheat,2017,Rabi,Delhi,19671.0,83419,533.7,4.24,2,3
Maize,2017,Kharif,Jammu and Kashmir,302516.0,546169,1279.1,1.534,1,0
Onion,2017,Kharif,Jammu and Kashmir,57.0,29,1279.1,0.5,1,1
Onion,2017,Rabi,Jammu and Kashmir,552.0,1320,1279.1,2.4,2,1
Rice,2017,Kharif,Jammu and Kashmir,273582.0,663755,1279.1,2.31,1,2
Wheat,2017,Rabi,Jammu and Kashmir,299336.0,640196,1279.1,1.645,2,3
Maize,2018,Kharif,Delhi,20.0,102,678.5,5.1,1,0
Rice,2018,Kharif,Delhi,5848.0,16826,678.5,2.88,1,2
Wheat,2018,Rabi,Delhi,19220.0,82876,678.5,4.31,2,3
Maize,2018,Kharif,Jammu and Kashmir,262353.0,574380,1016.3,1.949,1,0
Onion,2018,Kharif,Jammu and Kashmir,17.0,9,1016.3,0.5,1,1
Onion,2018,Rabi,Jammu and Kashmir,550.0,1311,1016.3,1.9925,2,1
Rice,2018,Kharif,Jammu and Kashmir,262012.0,615799,1016.3,2.35,1,2
Wheat,2018,Rabi,Jammu and Kashmir,288387.0,671799,1016.3,1.687142857,2,3
Maize,2019,Kharif,Delhi,20.0,102,546.9,5.1,1,0
Rice,2019,Kharif,Delhi,5848.0,17580,546.9,3.01,1,2
Wheat,2019,Rabi,Delhi,19228.0,82905,546.9,4.31,2,3
Maize,2019,Kharif,Jammu and Kashmir,268669.0,541451,1324.1,1.8985,1,0
Onion,2019,Kharif,Jammu and Kashmir,26.0,13,1324.1,0.335,1,1
Onion,2019,Rabi,Jammu and Kashmir,561.0,1342,1324.1,2.426666667,2,1
Rice,2019,Kharif,Jammu and Kashmir,280513.0,587099,1324.1,2.0755,1,2
Wheat,2019,Rabi,Jammu and Kashmir,243929.0,488297,1324.1,1.6575,2,3
Maize,2001,Kharif,Manipur,5060.0,10090,2013.1,2.0125,1,0
Onion,2001,Whole Year,Manipur,640.0,1360,2013.1,2.16,4,1
Rice,2001,Kharif,Manipur,162570.0,387270,2013.1,2.234444444,1,2
Maize,2002,Kharif,Manipur,3540.0,8270,1743.7,2.2,1,0
Onion,2002,Whole Year,Manipur,240.0,510,1743.7,2.078333333,4,1
Rice,2002,Kharif,Manipur,153110.0,335700,1743.7,2.034444444,1,2
Maize,2004,Kharif,Manipur,3220.0,8900,1613.3,2.5225,1,0
Onion,2004,Whole Year,Manipur,500.0,1060,1613.3,2.094,4,1
Rice,2004,Kharif,Manipur,176310.0,435930,1613.3,2.327777778,1,2
Onion,2004,Whole Year,Puducherry,7.0,21,1434.5875,2.165,4,1
Rice,2004,Autumn,Puducherry,6237.0,17257,1434.5875,2.76,0,2
Rice,2004,Summer,Puducherry,5689.0,15537,1434.5875,2.73,3,2
Rice,2004,Winter,Puducherry,12896.0,28242,1434.5875,2.803333333,5,2
Maize,2005,Kharif,Manipur,2850.0,7940,1585.4,2.56,1,0
Onion,2005,Whole Year,Manipur,1760.0,3740,1585.4,2.14,4,1
Rice,2005,Kharif,Manipur,166260.0,386070,1585.4,2.238888889,1,2
Onion,2005,Whole Year,Puducherry,9.0,29,1434.5875,3.22,4,1
Rice,2005,Autumn,Puducherry,5348.0,15278,1434.5875,2.57,0,2
Rice,2005,Summer,Puducherry,5167.0,13013,1434.5875,1.845,3,2
Rice,2005,Winter,Puducherry,12410.0,25326,1434.5875,2.89,5,2
Maize,2006,Kharif,Manipur,3340.0,8270,1533.561905,2.48,1,0
Onion,2006,Summer,Manipur,480.0,1020,1533.561905,2.125,3,1
Onion,2006,Whole Year,Manipur,640.0,1360,1533.561905,2.11,4,1
Rice,2006,Kharif,Manipur,165370.0,389170,1533.561905,2.276666667,1,2
Maize,2007,Kharif,Manipur,2960.0,8450,1435.7,2.8025,1,0
Onion,2007,Whole Year,Manipur,940.0,2000,1435.7,2.11,4,1
Rice,2007,Kharif,Manipur,166150.0,406150,1435.7,2.378888889,1,2
Maize,2001,Kharif,Sikkim,40110.0,57014,2372.5,1.405,1,0
Maize,2001,Whole Year,Sikkim,8000.0,4000,2372.5,0.5,4,0
Rice,2001,Kharif,Sikkim,14900.0,21372,2372.5,1.4275,1,2
Wheat,2001,Rabi,Sikkim,8710.0,10485,2372.5,1.12,2,3
Maize,2002,Kharif,Sikkim,36720.0,53210,2496.2,1.415,1,0
Maize,2002,Whole Year,Sikkim,6000.0,3000,2496.2,0.5,4,0
Rice,2002,Kharif,Sikkim,14790.0,21220,2496.2,1.4325,1,2
Wheat,2002,Rabi,Sikkim,8330.0,10400,2496.2,1.2075,2,3
Maize,2003,Kharif,Sikkim,36700.0,57050,2838.1,1.5375,1,0
Rice,2003,Kharif,Sikkim,14740.0,21190,2838.1,1.4275,1,2
Wheat,2003,Rabi,Sikkim,6805.0,8686,2838.1,1.21,2,3
Maize,2004,Kharif,Sikkim,36700.0,58280,1650.5,1.635,1,0
Rice,2004,Kharif,Sikkim,9070.0,21610,1650.5,4.7875,1,2
Wheat,2004,Rabi,Sikkim,5740.0,8250,1650.5,1.39,2,3
Maize,2005,Kharif,Sikkim,25450.0,61100,2041.6,5.21,1,0
Rice,2005,Kharif,Sikkim,9790.0,23690,2041.6,5.3425,1,2
Wheat,2005,Rabi,Sikkim,5740.0,9250,2041.6,1.5525,2,3
Maize,2006,Kharif,Sikkim,40850.0,64890,2270.2,1.605,1,0
Rice,2006,Kharif,Sikkim,9200.0,21450,2270.2,4.84,1,2
Wheat,2006,Rabi,Sikkim,6380.0,10360,2270.2,1.57,2,3
Maize,2007,Kharif,Sikkim,39770.0,59120,2003.4,1.415,1,0
Rice,2007,Kharif,Sikkim,11860.0,19480,2003.4,1.5475,1,2
Wheat,2007,Rabi,Sikkim,4460.0,4460,2003.4,1.0,2,3
Maize,2008,Kharif,Sikkim,39200.0,65740,2247.5,1.8,1,0
Rice,2008,Kharif,Sikkim,13000.0,22230,2247.5,1.5925,1,2
Wheat,2008,Rabi,Sikkim,3900.0,3500,2247.5,0.8825,2,3
Maize,2009,Kharif,Sikkim,39500.0,64690,2176.6,1.5875,1,0
Rice,2009,Kharif,Sikkim,12270.0,20930,2176.6,1.595,1,2
Wheat,2009,Rabi,Sikkim,5200.0,4720,2176.6,0.93,2,3
Maize,2010,Kharif,Sikkim,40170.0,276023,2527.0,5.2675,1,0
Rice,2010,Kharif,Sikkim,12140.0,20973,2527.0,1.6225,1,2
Wheat,2010,Rabi,Sikkim,2650.0,2710,2527.0,1.03,2,3
Maize,2011,Kharif,Sikkim,39950.0,66210,2585.486364,1.6125,1,0
Rice,2011,Kharif,Sikkim,12070.0,20880,2585.486364,1.6225,1,2
Wheat,2011,Rabi,Sikkim,2500.0,2650,2585.486364,1.065,2,3
Maize,2012,Kharif,Sikkim,39970.0,67950,3006.9,1.66,1,0
Rice,2012,Kharif,Sikkim,11920.0,21340,3006.9,1.7175,1,2
Wheat,2012,Rabi,Sikkim,520.0,550,3006.9,1.0475,2,3
Onion,2013,Rabi,Jammu and Kashmir,432.0,1046,1193.8,2.391428571,2,1
Wheat,2013,Rabi,Jammu and Kashmir,292380.0,464577,1193.8,1.27,2,3
Maize,2013,Kharif,Sikkim,39930.0,68825,2567.6,1.685,1,0
Rice,2013,Kharif,Sikkim,11158.0,20260,2567.6,1.76,1,2
Wheat,2013,Rabi,Sikkim,360.0,385,2567.6,1.03,2,3
Maize,2014,Kharif,Sikkim,39880.0,68890,2627.0,1.69,1,0
Rice,2014,Kharif,Sikkim,11040.0,20070,2627.0,1.76,1,2
Wheat,2014,Rabi,Sikkim,390.0,420,2627.0,1.05,2,3
Maize,2015,Kharif,Sikkim,38955.0,68310,2949.1,1.72,1,0
Rice,2015,Kharif,Sikkim,10669.0,19687,2949.1,1.7925,1,2
Wheat,2015,Rabi,Sikkim,323.0,346,2949.1,1.0375,2,3
Maize,2016,Kharif,Sikkim,38498.0,67992,2971.6,1.73,1,0
Rice,2016,Kharif,Sikkim,10481.0,19453,2971.6,1.8075,1,2
Wheat,2016,Rabi,Sikkim,265.0,286,2971.6,1.046666667,2,3
Maize,2017,Kharif,Sikkim,38458.0,67968,2873.6,1.7325,1,0
Rice,2017,Kharif,Sikkim,9501.0,17636,2873.6,1.815,1,2
Wheat,2017,Rabi,Sikkim,172.0,185,2873.6,1.03,2,3
Maize,2018,Kharif,Sikkim,37778.0,66789,3350.1,1.7325,1,0
Rice,2018,Kharif,Sikkim,9256.0,17182,3350.1,1.82,1,2
Wheat,2018,Rabi,Sikkim,163.0,176,3350.1,1.04,2,3
Maize,2019,Kharif,Sikkim,38387.0,67908,2740.0,1.735,1,0
Rice,2019,Kharif,Sikkim,8685.0,16137,2740.0,1.8225,1,2
Wheat,2019,Rabi,Sikkim,165.0,178,2740.0,1.035,2,3
Rice,2004,Kharif,Goa,52442.0,145174,2518.0,2.75,1,2
Rice,2005,Kharif,Goa,52177.0,147236,3392.8,2.81,1,2
Rice,2006,Kharif,Goa,52985.0,128945,2928.8,2.41,1,2
Rice,2007,Kharif,Goa,52191.0,121679,3674.7,2.32,1,2
Maize,2001,Kharif,Tripura,2080.0,2080,2284.4,0.99,1,0
Rice,2001,Kharif,Tripura,246750.0,587390,2284.4,2.28,1,2
Wheat,2001,Rabi,Tripura,1220.0,2455,2284.4,2.015,2,3
Maize,2002,Kharif,Tripura,2305.0,2205,2579.8,0.9525,1,0
Rice,2002,Kharif,Tripura,255270.0,602410,2579.8,2.255,1,2
Wheat,2002,Rabi,Tripura,919.0,1827,2579.8,2.0025,2,3
Maize,2003,Kharif,Tripura,2240.0,2150,2487.9,0.9575,1,0
Rice,2003,Kharif,Tripura,257440.0,616820,2487.9,2.31,1,2
Wheat,2003,Rabi,Tripura,895.0,1810,2487.9,2.0275,2,3
Maize,2004,Kharif,Mizoram,9785.0,18257,2640.8,2.14125,1,0
Maize,2004,Rabi,Mizoram,719.0,1530,2640.8,2.61,2,0
Rice,2004,Kharif,Mizoram,57085.0,107660,2640.8,1.9225,1,2
Wheat,2004,Rabi,Mizoram,3.0,4,2640.8,1.33,2,3
Maize,2006,Kharif,Mizoram,10436.0,20219,2353.0,1.885,1,0
Maize,2006,Rabi,Mizoram,339.0,750,2353.0,2.106666667,2,0
Rice,2006,Kharif,Mizoram,50619.0,25789,2353.0,0.4525,1,2
Rice,2006,Rabi,Mizoram,2232.0,3675,2353.0,1.58,2,2
Maize,2007,Kharif,Mizoram,7153.0,506,3095.2,0.12375,1,0
Maize,2007,Rabi,Mizoram,175.0,223,3095.2,1.22,2,0
Rice,2007,Kharif,Mizoram,54393.0,15501,3095.2,0.2625,1,2
Rice,2007,Rabi,Mizoram,148.0,187,3095.2,1.264,2,2
Maize,2008,Kharif,Mizoram,9173.0,8906,1912.1,0.9125,1,0
Maize,2008,Rabi,Mizoram,385.0,412,1912.1,1.884,2,0
Rice,2008,Kharif,Mizoram,51859.0,68637,1912.1,1.20625,1,2
Rice,2008,Rabi,Mizoram,131.0,280,1912.1,2.555,2,2
Maize,2009,Kharif,Mizoram,8310.0,11136,2086.3,1.3625,1,0
Maize,2009,Rabi,Mizoram,241.0,374,2086.3,1.61,2,0
Rice,2009,Kharif,Mizoram,47085.0,65893,2086.3,1.3175,1,2
Rice,2009,Rabi,Mizoram,119.0,238,2086.3,2.0,2,2
Maize,2001,Kharif,Arunachal Pradesh,38577.0,52511,2128.5,1.455384615,1,0
Rice,2001,Kharif,Arunachal Pradesh,119455.0,134621,2128.5,1.135384615,1,2
Wheat,2001,Rabi,Arunachal Pradesh,3805.0,5341,2128.5,1.4325,2,3
Maize,2002,Kharif,Arunachal Pradesh,40548.0,55941,2832.8,1.402,1,0
Rice,2002,Kharif,Arunachal Pradesh,124584.0,152500,2832.8,1.182666667,1,2
Wheat,2002,Rabi,Arunachal Pradesh,4114.0,6250,2832.8,1.481538462,2,3
Maize,2003,Kharif,Arunachal Pradesh,38605.0,54510,2782.2,1.446666667,1,0
Rice,2003,Kharif,Arunachal Pradesh,119205.0,154589,2782.2,1.201333333,1,2
Wheat,2003,Rabi,Arunachal Pradesh,4150.0,6320,2782.2,1.511818182,2,3
Maize,2004,Kharif,Arunachal Pradesh,37800.0,54985,2939.5,1.495,1,0
Rice,2004,Kharif,Arunachal Pradesh,121642.0,134950,2939.5,1.080625,1,2
Wheat,2004,Rabi,Arunachal Pradesh,4278.0,6652,2939.5,1.549230769,2,3
Maize,2005,Kharif,Arunachal Pradesh,41853.0,57898,2767.0,1.4125,1,0
Rice,2005,Kharif,Arunachal Pradesh,122267.0,146191,2767.0,1.16125,1,2
Wheat,2005,Rabi,Arunachal Pradesh,3976.0,6140,2767.0,1.589166667,2,3
Maize,2006,Kharif,Arunachal Pradesh,46281.0,63524,1940.0,1.439375,1,0
Rice,2006,Kharif,Arunachal Pradesh,123038.0,144635,1940.0,1.151875,1,2
Wheat,2006,Rabi,Arunachal Pradesh,3979.0,6301,1940.0,1.668461538,2,3
Maize,2007,Kharif,Arunachal Pradesh,42736.0,57430,3223.9,1.4625,1,0
Rice,2007,Kharif,Arunachal Pradesh,124029.0,158146,3223.9,1.225625,1,2
Wheat,2007,Rabi,Arunachal Pradesh,3558.0,5294,3223.9,1.579230769,2,3
Maize,2008,Kharif,Arunachal Pradesh,42897.0,58830,2244.4,1.459375,1,0
Rice,2008,Kharif,Arunachal Pradesh,126799.0,164538,2244.4,1.183125,1,2
Wheat,2008,Rabi,Arunachal Pradesh,3278.0,5169,2244.4,1.57,2,3
Maize,2009,Kharif,Arunachal Pradesh,43630.0,60144,1701.9,1.47875,1,0
Rice,2009,Kharif,Arunachal Pradesh,121468.0,143893,1701.9,1.12,1,2
Wheat,2009,Rabi,Arunachal Pradesh,3170.0,4770,1701.9,1.59,2,3
Maize,2010,Kharif,Arunachal Pradesh,45061.0,64714,2574.1,1.515625,1,0
Rice,2010,Kharif,Arunachal Pradesh,121570.0,155993,2574.1,1.219375,1,2
Wheat,2010,Rabi,Arunachal Pradesh,3699.0,5872,2574.1,1.647,2,3
Maize,2011,Kharif,Arunachal Pradesh,46500.0,68500,2193.7,1.554375,1,0
Rice,2011,Kharif,Arunachal Pradesh,123500.0,159543,2193.7,1.21875,1,2
Wheat,2011,Rabi,Arunachal Pradesh,3700.0,6500,2193.7,1.818,2,3
Maize,2012,Kharif,Arunachal Pradesh,47486.0,68192,2760.7,1.5375,1,0
Rice,2012,Kharif,Arunachal Pradesh,126085.0,174662,2760.7,1.308125,1,2
Wheat,2012,Rabi,Arunachal Pradesh,2937.0,4401,2760.7,1.73,2,3
Maize,2013,Kharif,Arunachal Pradesh,47018.0,68978,2042.9,1.607647059,1,0
Rice,2013,Kharif,Arunachal Pradesh,131989.0,184104,2042.9,1.300588235,1,2
Wheat,2013,Rabi,Arunachal Pradesh,2960.0,4470,2042.9,1.73,2,3
Maize,2014,Kharif,Arunachal Pradesh,48000.0,75000,2403.2,1.752941176,1,0
Rice,2014,Kharif,Arunachal Pradesh,127200.0,189992,2403.2,1.447058824,1,2
Wheat,2014,Rabi,Arunachal Pradesh,3800.0,7500,2403.2,2.454444444,2,3
Maize,2015,Kharif,Arunachal Pradesh,48800.0,75226,2593.2,1.687,1,0
Rice,2015,Kharif,Arunachal Pradesh,128800.0,204001,2593.2,2.0875,1,2
Wheat,2015,Rabi,Arunachal Pradesh,3910.0,7700,2593.2,2.105,2,3
Maize,2005,Autumn,Odisha,56216.0,85608,1503.4,0.9388,0,0
Maize,2005,Summer,Odisha,1585.0,3455,1503.4,1.497142857,3,0
Maize,2005,Winter,Odisha,5786.0,12841,1503.4,1.32,5,0
Rice,2005,Autumn,Odisha,781000.0,681000,1503.4,1.016428571,0,2
Rice,2005,Summer,Odisha,325000.0,702000,1503.4,2.04,3,2
Rice,2005,Winter,Odisha,3373000.0,5475000,1503.4,1.639666667,5,2
Wheat,2005,Summer,Odisha,3276.0,4486,1503.4,1.2124,3,3
Maize,2006,Autumn,Odisha,53460.0,82868,1716.9,0.964583333,0,0
Maize,2006,Summer,Odisha,1916.0,4497,1716.9,1.6265,3,0
Maize,2006,Winter,Odisha,5894.0,15471,1716.9,1.662857143,5,0
Rice,2006,Autumn,Odisha,757000.0,765000,1716.9,1.056785714,0,2
Rice,2006,Summer,Odisha,315000.0,720000,1716.9,2.012,3,2
Rice,2006,Winter,Odisha,3379000.0,5338000,1716.9,1.580333333,5,2
Wheat,2006,Summer,Odisha,3913.0,5802,1716.9,1.303076923,3,3
Maize,2007,Autumn,Odisha,64690.0,122879,1633.8,1.096923077,0,0
Maize,2007,Summer,Odisha,2874.0,6495,1633.8,1.383043478,3,0
Maize,2007,Winter,Odisha,6505.0,17797,1633.8,1.561333333,5,0
Rice,2007,Autumn,Odisha,742000.0,814000,1633.8,1.082857143,0,2
Rice,2007,Summer,Odisha,334000.0,816000,1633.8,2.108928571,3,2
Rice,2007,Winter,Odisha,3376000.0,5910000,1633.8,1.747,5,2
Wheat,2007,Summer,Odisha,5548.0,8721,1633.8,1.398,3,3
Maize,2008,Autumn,Odisha,64461.0,128056,1539.0,1.1028,0,0
Maize,2008,Summer,Odisha,2249.0,5960,1539.0,1.528888889,3,0
Maize,2008,Winter,Odisha,307.0,676,1539.0,1.625333333,5,0
Rice,2008,Autumn,Odisha,707000.0,735000,1539.0,1.062142857,0,2
Rice,2008,Summer,Odisha,331000.0,811000,1539.0,2.051538462,3,2
Rice,2008,Winter,Odisha,3417000.0,5266000,1539.0,1.545333333,5,2
Wheat,2008,Summer,Odisha,5267.0,7386,1539.0,1.3836,3,3
Rice,2008,Kharif,Goa,33638.0,78705,3271.6,2.325,1,2
Rice,2008,Rabi,Goa,15688.0,43162,3271.6,2.755,2,2
Maize,2009,Autumn,Odisha,78682.0,169659,1330.3,1.0184,0,0
Maize,2009,Summer,Odisha,2265.0,5048,1330.3,1.505217391,3,0
Maize,2009,Winter,Odisha,211.0,302,1330.3,1.5675,5,0
Rice,2009,Autumn,Odisha,687000.0,618000,1330.3,1.024074074,0,2
Rice,2009,Summer,Odisha,265000.0,714000,1330.3,2.163636364,3,2
Rice,2009,Winter,Odisha,3413000.0,5581000,1330.3,1.575666667,5,2
Wheat,2009,Summer,Odisha,3994.0,5782,1330.3,1.3456,3,3
Rice,2009,Kharif,Goa,31166.0,59267,3334.9,1.895,1,2
Rice,2009,Rabi,Goa,15938.0,41338,3334.9,2.57,2,2
Maize,2010,Autumn,Odisha,111982.0,284745,1291.9,1.3952,0,0
Maize,2010,Summer,Odisha,4454.0,12540,1291.9,1.8296,3,0
Maize,2010,Winter,Odisha,740.0,1529,1291.9,1.978666667,5,0
Rice,2010,Autumn,Odisha,678000.0,563000,1291.9,0.939642857,0,2
Rice,2010,Summer,Odisha,293000.0,863000,1291.9,2.1024,3,2
Rice,2010,Winter,Odisha,3255000.0,5398000,1291.9,1.633,5,2
Wheat,2010,Summer,Odisha,2857.0,4176,1291.9,1.3396,3,3
Rice,2010,Kharif,Goa,30632.0,72221,4193.3,2.35,1,2
Rice,2010,Rabi,Goa,15980.0,42773,4193.3,2.68,2,2
Maize,2011,Autumn,Odisha,98714.0,202050,1346.2,1.3072,0,0
Maize,2011,Summer,Odisha,3971.0,9914,1346.2,2.039130435,3,0
Maize,2011,Winter,Odisha,177.0,227,1346.2,1.776153846,5,0
Rice,2011,Autumn,Odisha,536000.0,418000,1346.2,0.8,0,2
Rice,2011,Summer,Odisha,236000.0,755000,1346.2,2.363913043,3,2
Rice,2011,Winter,Odisha,3233000.0,4633000,1346.2,1.405333333,5,2
Wheat,2011,Summer,Odisha,1461.0,2396,1346.2,1.39,3,3
Rice,2011,Kharif,Goa,31247.0,78770,3340.395455,2.495,1,2
Rice,2011,Rabi,Goa,15990.0,43221,3340.395455,2.7,2,2
Maize,2012,Autumn,Odisha,90572.0,216990,1430.2,1.4536,0,0
